con_id,month,year,unitsconsumed,assessment,totalcollection,category,billdate
10220087873,7,2018,17,566,0,DS1,7/1/2018
10220087873,8,2018,4,120,0,DS1,8/1/2018
10220087873,9,2018,5,201,0,DS1,9/1/2018
10220087873,10,2018,NA,NA,NA,DS1,10/1/2018
10220087873,11,2018,NA,NA,NA,DS1,11/1/2018
10220087873,12,2018,10,339,0,DS1,12/1/2018
10140001048,1,2018,30,129,0,DS1,1/1/2018
10140001048,2,2018,37,155,155,DS1,2/1/2018
10140001048,3,2018,32,139,0,DS1,3/1/2018
10140001048,4,2018,43,86,0,DS1,4/1/2018
10140001048,5,2018,NA,NA,NA,DS1,5/1/2018
10140001048,6,2018,58,240,0,DS1,6/1/2018
10140001048,7,2018,NA,NA,NA,DS1,7/1/2018
10140001048,8,2018,2,140,140,DS1,8/1/2018
10140001048,9,2018,30,137,0,DS1,9/1/2018
10140001048,10,2018,45,181,0,DS1,10/1/2018
10140001048,11,2018,5,71,0,DS1,11/1/2018
10140001048,12,2018,20,110,0,DS1,12/1/2018
10140007194,1,2018,80,302,0,DS1,1/1/2018
10140007194,2,2018,80,315,315,DS1,2/1/2018
10140007194,3,2018,80,298,290,DS1,3/1/2018
10140007194,4,2018,80,298,0,DS1,4/1/2018
10140007194,5,2018,105,306,306,DS1,5/1/2018
10140007194,6,2018,105,298,298,DS1,6/1/2018
10140007194,7,2018,NA,NA,NA,DS1,7/1/2018
10140007194,8,2018,105,298,298,DS1,8/1/2018
10140007194,9,2018,105,298,0,DS1,9/1/2018
10140007194,10,2018,NA,NA,NA,DS1,10/1/2018
10140007194,11,2018,210,595,586,DS1,11/1/2018
10140007194,12,2018,105,298,0,DS1,12/1/2018
10140015962,1,2018,26,141,0,DS1,1/1/2018
10140015962,2,2018,22,168,0,DS1,2/1/2018
10140015962,3,2018,174,573,0,DS1,3/1/2018
10140015962,4,2018,NA,NA,NA,DS1,4/1/2018
10140015962,5,2018,NA,NA,NA,DS1,5/1/2018
10140015962,6,2018,NA,NA,NA,DS1,6/1/2018
10140015962,7,2018,NA,NA,NA,DS1,7/1/2018
10140015962,8,2018,64,273,0,DS1,8/1/2018
10140015962,9,2018,NA,NA,NA,DS1,9/1/2018
10140015962,10,2018,55,300,0,DS1,10/1/2018
10140015962,11,2018,33,156,0,DS1,11/1/2018
10140015962,12,2018,49,208,0,DS1,12/1/2018
10140020479,1,2018,31,130,130,DS1,1/1/2018
10140020479,2,2018,36,150,128,DS1,2/1/2018
10140020479,3,2018,315,1113,0,DS1,3/1/2018
10140020479,4,2018,NA,NA,NA,DS1,4/1/2018
10140020479,5,2018,NA,NA,NA,DS1,5/1/2018
10140020479,6,2018,113,508,0,DS1,6/1/2018
10140020479,7,2018,NA,NA,NA,DS1,7/1/2018
10140020479,8,2018,2,54,54,DS1,8/1/2018
10140020479,9,2018,80,291,55,DS1,9/1/2018
10140020479,10,2018,15,100,0,DS1,10/1/2018
10140020479,11,2018,15,103,0,DS1,11/1/2018
10140020479,12,2018,10,72,72,DS1,12/1/2018
10140021471,1,2018,33,161,0,DS1,1/1/2018
10140021471,2,2018,148,570,0,DS1,2/1/2018
10140021471,3,2018,20,128,0,DS1,3/1/2018
10140021471,4,2018,12,152,0,DS1,4/1/2018
10140021471,5,2018,15,257,0,DS1,5/1/2018
10140021471,6,2018,64,503,0,DS1,6/1/2018
10140021471,7,2018,NA,NA,NA,DS1,7/1/2018
10140021471,8,2018,109,810,810,DS1,8/1/2018
10140021471,9,2018,NA,NA,NA,DS1,9/1/2018
10140021471,10,2018,NA,NA,NA,DS1,10/1/2018
10140021471,11,2018,NA,NA,NA,DS1,11/1/2018
10140021471,12,2018,NA,NA,NA,DS1,12/1/2018
10230052986,1,2018,12,100,99,DS1,1/1/2018
10230052986,2,2018,13,78,76,DS1,2/1/2018
10230052986,3,2018,13,80,80,DS1,3/1/2018
10230052986,4,2018,NA,NA,NA,DS1,4/1/2018
10230052986,5,2018,15,97,95,DS1,5/1/2018
10230052986,6,2018,34,158,156,DS1,6/1/2018
10230052986,7,2018,13,80,80,DS1,7/1/2018
10230052986,8,2018,74,276,271,DS1,8/1/2018
10230052986,9,2018,40,164,0,DS1,9/1/2018
10230052986,10,2018,21,109,109,DS1,10/1/2018
10230052986,11,2018,33,147,145,DS1,11/1/2018
10230052986,12,2018,10,67,65,DS1,12/1/2018
10230066499,1,2018,0,531,0,DS1,1/1/2018
10230066499,2,2018,379,224,0,DS1,2/1/2018
10230066499,3,2018,6,129,0,DS1,3/1/2018
10230066499,4,2018,NA,NA,NA,DS1,4/1/2018
10230066499,5,2018,19,182,182,DS1,5/1/2018
10230066499,6,2018,11,88,88,DS1,6/1/2018
10230066499,7,2018,16,89,85,DS1,7/1/2018
10230066499,8,2018,15,93,91,DS1,8/1/2018
10230066499,9,2018,16,92,91,DS1,9/1/2018
10230066499,10,2018,13,83,82,DS1,10/1/2018
10230066499,11,2018,11,80,80,DS1,11/1/2018
10230066499,12,2018,5,51,50,DS1,12/1/2018
12430031012,1,2018,31,136,0,DS1,1/1/2018
12430031012,2,2018,65,253,253,DS1,2/1/2018
12430031012,3,2018,40,156,150,DS1,3/1/2018
12430031012,4,2018,54,225,0,DS1,4/1/2018
12430031012,5,2018,40,166,0,DS1,5/1/2018
12430031012,6,2018,35,157,157,DS1,6/1/2018
12430031012,7,2018,27,122,115,DS1,7/1/2018
12430031012,8,2018,66,252,250,DS1,8/1/2018
12430031012,9,2018,51,199,199,DS1,9/1/2018
12430031012,10,2018,29,124,117,DS1,10/1/2018
12430031012,11,2018,61,231,230,DS1,11/1/2018
12430031012,12,2018,31,143,140,DS1,12/1/2018
12430033246,1,2018,36,201,0,DS1,1/1/2018
12430033246,2,2018,54,321,0,DS1,2/1/2018
12430033246,3,2018,85,360,0,DS1,3/1/2018
12430033246,4,2018,34,285,0,DS1,4/1/2018
12430033246,5,2018,NA,NA,NA,DS1,5/1/2018
12430033246,6,2018,68,390,390,DS1,6/1/2018
12430033246,7,2018,105,386,0,DS1,7/1/2018
12430033246,8,2018,104,385,0,DS1,8/1/2018
12430033246,9,2018,NA,NA,NA,DS1,9/1/2018
12430033246,10,2018,186,693,0,DS1,10/1/2018
12430033246,11,2018,116,471,0,DS1,11/1/2018
12430033246,12,2018,NA,NA,NA,DS1,12/1/2018
12430038242,1,2018,80,423,0,DS1,1/1/2018
12430038242,2,2018,80,365,0,DS1,2/1/2018
12430038242,3,2018,80,441,0,DS1,3/1/2018
12430038242,4,2018,105,450,0,DS1,4/1/2018
12430038242,5,2018,105,378,0,DS1,5/1/2018
12430038242,6,2018,105,383,0,DS1,6/1/2018
12430038242,7,2018,105,387,0,DS1,7/1/2018
12430038242,8,2018,105,392,0,DS1,8/1/2018
12430038242,9,2018,105,495,0,DS1,9/1/2018
12430038242,10,2018,105,401,0,DS1,10/1/2018
12430038242,11,2018,105,405,0,DS1,11/1/2018
12430038242,12,2018,105,409,0,DS1,12/1/2018
12430042820,1,2018,46,181,181,DS1,1/1/2018
12430042820,2,2018,20,100,0,DS1,2/1/2018
12430042820,3,2018,20,100,0,DS1,3/1/2018
12430042820,4,2018,32,161,0,DS1,4/1/2018
12430042820,5,2018,28,127,0,DS1,5/1/2018
12430042820,6,2018,40,170,100,DS1,6/1/2018
12430042820,7,2018,29,137,0,DS1,7/1/2018
12430042820,8,2018,249,898,0,DS1,8/1/2018
12430042820,9,2018,25,178,178,DS1,9/1/2018
12430042820,10,2018,62,250,0,DS1,10/1/2018
12430042820,11,2018,66,269,269,DS1,11/1/2018
12430042820,12,2018,81,306,306,DS1,12/1/2018
12420001902,1,2018,46,187,187,DS1,1/1/2018
12420001902,2,2018,51,195,0,DS1,2/1/2018
12420001902,3,2018,42,161,0,DS1,3/1/2018
12420001902,4,2018,84,337,0,DS1,4/1/2018
12420001902,5,2018,77,308,0,DS1,5/1/2018
12420001902,6,2018,53,215,0,DS1,6/1/2018
12420001902,7,2018,70,296,0,DS1,7/1/2018
12420001902,8,2018,NA,NA,NA,DS1,8/1/2018
12420001902,9,2018,65,294,0,DS1,9/1/2018
12420001902,10,2018,49,217,0,DS1,10/1/2018
12420001902,11,2018,61,296,0,DS1,11/1/2018
12420001902,12,2018,190,334,0,DS1,12/1/2018
12420029754,1,2018,80,315,315,DS1,1/1/2018
12420029754,2,2018,80,298,0,DS1,2/1/2018
12420029754,3,2018,80,302,0,DS1,3/1/2018
12420029754,4,2018,NA,NA,NA,DS1,4/1/2018
12420029754,5,2018,210,613,0,DS1,5/1/2018
12420029754,6,2018,105,333,0,DS1,6/1/2018
12420029754,7,2018,105,320,0,DS1,7/1/2018
12420029754,8,2018,NA,NA,NA,DS1,8/1/2018
12420029754,9,2018,105,360,0,DS1,9/1/2018
12420029754,10,2018,105,333,0,DS1,10/1/2018
12420029754,11,2018,105,378,0,DS1,11/1/2018
12420029754,12,2018,105,342,0,DS1,12/1/2018
12420040660,1,2018,60,243,0,DS1,1/1/2018
12420040660,2,2018,36,154,0,DS1,2/1/2018
12420040660,3,2018,62,241,0,DS1,3/1/2018
12420040660,4,2018,121,491,0,DS1,4/1/2018
12420040660,5,2018,91,351,351,DS1,5/1/2018
12420040660,6,2018,95,364,0,DS1,6/1/2018
12420040660,7,2018,59,250,0,DS1,7/1/2018
12420040660,8,2018,NA,NA,NA,DS1,8/1/2018
12420040660,9,2018,125,493,0,DS1,9/1/2018
12420040660,10,2018,173,647,0,DS1,10/1/2018
12420040660,11,2018,161,652,0,DS1,11/1/2018
12420040660,12,2018,143,558,0,DS1,12/1/2018
12740025333,1,2018,80,423,0,DS1,1/1/2018
12740025333,2,2018,80,365,0,DS1,2/1/2018
12740025333,3,2018,NA,NA,NA,DS1,3/1/2018
12740025333,4,2018,NA,NA,NA,DS1,4/1/2018
12740025333,5,2018,NA,NA,NA,DS1,5/1/2018
12740025333,6,2018,NA,NA,NA,DS1,6/1/2018
12740025333,7,2018,NA,NA,NA,DS1,7/1/2018
12740025333,8,2018,NA,NA,NA,DS1,8/1/2018
12740025333,9,2018,NA,NA,NA,DS1,9/1/2018
12740025333,10,2018,NA,NA,NA,DS1,10/1/2018
12740025333,11,2018,NA,NA,NA,DS1,11/1/2018
12740025333,12,2018,NA,NA,NA,DS1,12/1/2018
12740025419,1,2018,80,298,291,DS1,1/1/2018
12740025419,2,2018,80,298,290,DS1,2/1/2018
12740025419,3,2018,80,298,298,DS1,3/1/2018
12740025419,4,2018,80,298,283,DS1,4/1/2018
12740025419,5,2018,105,298,290,DS1,5/1/2018
12740025419,6,2018,105,298,0,DS1,6/1/2018
12740025419,7,2018,NA,NA,NA,DS1,7/1/2018
12740025419,8,2018,NA,NA,NA,DS1,8/1/2018
12740025419,9,2018,105,298,0,DS1,9/1/2018
12740025419,10,2018,105,298,298,DS1,10/1/2018
12740025419,11,2018,105,298,291,DS1,11/1/2018
12740025419,12,2018,105,298,0,DS1,12/1/2018
12740031891,1,2018,80,326,0,DS1,1/1/2018
12740031891,2,2018,80,335,0,DS1,2/1/2018
12740031891,3,2018,80,321,0,DS1,3/1/2018
12740031891,4,2018,105,325,0,DS1,4/1/2018
12740031891,5,2018,105,308,0,DS1,5/1/2018
12740031891,6,2018,105,307,0,DS1,6/1/2018
12740031891,7,2018,105,312,0,DS1,7/1/2018
12740031891,8,2018,NA,NA,NA,DS1,8/1/2018
12740031891,9,2018,105,306,0,DS1,9/1/2018
12740031891,10,2018,105,315,0,DS1,10/1/2018
12740031891,11,2018,105,311,0,DS1,11/1/2018
12740031891,12,2018,105,333,0,DS1,12/1/2018
12740037665,1,2018,80,360,0,DS1,1/1/2018
12740037665,2,2018,80,432,0,DS1,2/1/2018
12740037665,3,2018,NA,NA,NA,DS1,3/1/2018
12740037665,4,2018,160,739,0,DS1,4/1/2018
12740037665,5,2018,105,459,0,DS1,5/1/2018
12740037665,6,2018,NA,NA,NA,DS1,6/1/2018
12740037665,7,2018,210,765,0,DS1,7/1/2018
12740037665,8,2018,NA,NA,NA,DS1,8/1/2018
12740037665,9,2018,NA,NA,NA,DS1,9/1/2018
12740037665,10,2018,NA,NA,NA,DS1,10/1/2018
12740037665,11,2018,NA,NA,NA,DS1,11/1/2018
12740037665,12,2018,NA,NA,NA,DS1,12/1/2018
12740072289,1,2018,106,462,0,DS1,1/1/2018
12740072289,2,2018,34,163,0,DS1,2/1/2018
12740072289,3,2018,44,234,0,DS1,3/1/2018
12740072289,4,2018,131,561,0,DS1,4/1/2018
12740072289,5,2018,31,171,171,DS1,5/1/2018
12740072289,6,2018,93,341,0,DS1,6/1/2018
12740072289,7,2018,90,330,0,DS1,7/1/2018
12740072289,8,2018,NA,NA,NA,DS1,8/1/2018
12740072289,9,2018,94,361,0,DS1,9/1/2018
12740072289,10,2018,NA,NA,NA,DS1,10/1/2018
12740072289,11,2018,NA,NA,NA,DS1,11/1/2018
12740072289,12,2018,NA,NA,NA,DS1,12/1/2018
12740005360,1,2018,53,189,0,DS1,1/1/2018
12740005360,2,2018,51,42,0,DS1,2/1/2018
12740005360,3,2018,44,179,179,DS1,3/1/2018
12740005360,4,2018,44,163,163,DS1,4/1/2018
12740005360,5,2018,49,171,0,DS1,5/1/2018
12740005360,6,2018,86,291,291,DS1,6/1/2018
12740005360,7,2018,58,197,0,DS1,7/1/2018
12740005360,8,2018,NA,NA,NA,DS1,8/1/2018
12740005360,9,2018,NA,NA,NA,DS1,9/1/2018
12740005360,10,2018,NA,NA,NA,DS1,10/1/2018
12740005360,11,2018,238,816,0,DS1,11/1/2018
12740005360,12,2018,118,430,0,DS1,12/1/2018
12740009900,1,2018,80,423,0,DS1,1/1/2018
12740009900,2,2018,80,365,0,DS1,2/1/2018
12740009900,3,2018,80,369,0,DS1,3/1/2018
12740009900,4,2018,105,450,0,DS1,4/1/2018
12740009900,5,2018,105,378,0,DS1,5/1/2018
12740009900,6,2018,105,383,0,DS1,6/1/2018
12740009900,7,2018,105,477,0,DS1,7/1/2018
12740009900,8,2018,NA,NA,NA,DS1,8/1/2018
12740009900,9,2018,105,495,0,DS1,9/1/2018
12740009900,10,2018,NA,NA,NA,DS1,10/1/2018
12740009900,11,2018,210,801,0,DS1,11/1/2018
12740009900,12,2018,105,409,0,DS1,12/1/2018
12740015475,1,2018,80,315,0,DS1,1/1/2018
12740015475,2,2018,NA,NA,NA,DS1,2/1/2018
12740015475,3,2018,NA,NA,NA,DS1,3/1/2018
12740015475,4,2018,NA,NA,NA,DS1,4/1/2018
12740015475,5,2018,420,1301,0,DS1,5/1/2018
12740015475,6,2018,105,338,0,DS1,6/1/2018
12740015475,7,2018,105,386,0,DS1,7/1/2018
12740015475,8,2018,NA,NA,NA,DS1,8/1/2018
12740015475,9,2018,NA,NA,NA,DS1,9/1/2018
12740015475,10,2018,210,702,0,DS1,10/1/2018
12740015475,11,2018,105,422,0,DS1,11/1/2018
12740015475,12,2018,105,364,0,DS1,12/1/2018
12740037824,1,2018,61,245,0,DS1,1/1/2018
12740037824,2,2018,NA,NA,NA,DS1,2/1/2018
12740037824,3,2018,89,356,0,DS1,3/1/2018
12740037824,4,2018,NA,NA,NA,DS1,4/1/2018
12740037824,5,2018,156,657,0,DS1,5/1/2018
12740037824,6,2018,45,197,0,DS1,6/1/2018
12740037824,7,2018,486,1758,0,DS1,7/1/2018
12740037824,8,2018,NA,NA,NA,DS1,8/1/2018
12740037824,9,2018,180,271,0,DS1,9/1/2018
12740037824,10,2018,82,364,364,DS1,10/1/2018
12740037824,11,2018,80,387,0,DS1,11/1/2018
12740037824,12,2018,33,253,0,DS1,12/1/2018
12740057869,1,2018,80,298,298,DS1,1/1/2018
12740057869,2,2018,80,302,0,DS1,2/1/2018
12740057869,3,2018,80,306,306,DS1,3/1/2018
12740057869,4,2018,80,298,0,DS1,4/1/2018
12740057869,5,2018,105,306,0,DS1,5/1/2018
12740057869,6,2018,105,306,0,DS1,6/1/2018
12740057869,7,2018,105,298,298,DS1,7/1/2018
12740057869,8,2018,NA,NA,NA,DS1,8/1/2018
12740057869,9,2018,NA,NA,NA,DS1,9/1/2018
12740057869,10,2018,210,613,0,DS1,10/1/2018
12740057869,11,2018,105,333,0,DS1,11/1/2018
12740057869,12,2018,105,342,0,DS1,12/1/2018
10220031655,1,2018,50,207,207,DS1,1/1/2018
10220031655,2,2018,35,145,143,DS1,2/1/2018
10220031655,3,2018,39,161,158,DS1,3/1/2018
10220031655,4,2018,NA,NA,NA,DS1,4/1/2018
10220031655,5,2018,10,96,90,DS1,5/1/2018
10220031655,6,2018,10,91,0,DS1,6/1/2018
10220031655,7,2018,NA,NA,NA,DS1,7/1/2018
10220031655,8,2018,NA,NA,NA,DS1,8/1/2018
10220031655,9,2018,NA,NA,NA,DS1,9/1/2018
10220031655,10,2018,30,271,0,DS1,10/1/2018
10220031655,11,2018,21,119,119,DS1,11/1/2018
10220031655,12,2018,20,107,107,DS1,12/1/2018
10220040640,1,2018,67,303,303,DS1,1/1/2018
10220040640,2,2018,56,221,0,DS1,2/1/2018
10220040640,3,2018,NA,NA,NA,DS1,3/1/2018
10220040640,4,2018,NA,NA,NA,DS1,4/1/2018
10220040640,5,2018,NA,NA,NA,DS1,5/1/2018
10220040640,6,2018,NA,NA,NA,DS1,6/1/2018
10220040640,7,2018,NA,NA,NA,DS1,7/1/2018
10220040640,8,2018,NA,NA,NA,DS1,8/1/2018
10220040640,9,2018,NA,NA,NA,DS1,9/1/2018
10220040640,10,2018,NA,NA,NA,DS1,10/1/2018
10220040640,11,2018,NA,NA,NA,DS1,11/1/2018
10220040640,12,2018,NA,NA,NA,DS1,12/1/2018
12420024362,1,2018,46,183,180,DS1,1/1/2018
12420024362,2,2018,60,220,220,DS1,2/1/2018
12420024362,3,2018,33,135,129,DS1,3/1/2018
12420024362,4,2018,55,227,224,DS1,4/1/2018
12420024362,5,2018,94,337,0,DS1,5/1/2018
12420024362,6,2018,112,412,412,DS1,6/1/2018
12420024362,7,2018,103,373,373,DS1,7/1/2018
12420024362,8,2018,NA,NA,NA,DS1,8/1/2018
12420024362,9,2018,147,526,0,DS1,9/1/2018
12420024362,10,2018,109,398,0,DS1,10/1/2018
12420024362,11,2018,78,297,297,DS1,11/1/2018
12420024362,12,2018,63,237,237,DS1,12/1/2018
12420029241,1,2018,80,384,0,DS1,1/1/2018
12420029241,2,2018,80,345,0,DS1,2/1/2018
12420029241,3,2018,80,349,0,DS1,3/1/2018
12420029241,4,2018,80,410,0,DS1,4/1/2018
12420029241,5,2018,105,358,0,DS1,5/1/2018
12420029241,6,2018,105,342,342,DS1,6/1/2018
12420029241,7,2018,105,395,0,DS1,7/1/2018
12420029241,8,2018,NA,NA,NA,DS1,8/1/2018
12420029241,9,2018,105,355,0,DS1,9/1/2018
12420029241,10,2018,105,360,0,DS1,10/1/2018
12420029241,11,2018,105,431,0,DS1,11/1/2018
12420029241,12,2018,105,369,0,DS1,12/1/2018
12420091044,1,2018,24,186,0,DS1,1/1/2018
12420091044,2,2018,18,125,125,DS1,2/1/2018
12420091044,3,2018,20,130,130,DS1,3/1/2018
12420091044,4,2018,21,149,149,DS1,4/1/2018
12420091044,5,2018,22,138,138,DS1,5/1/2018
12420091044,6,2018,21,115,115,DS1,6/1/2018
12420091044,7,2018,19,97,94,DS1,7/1/2018
12420091044,8,2018,NA,NA,NA,DS1,8/1/2018
12420091044,9,2018,21,109,109,DS1,9/1/2018
12420091044,10,2018,23,114,113,DS1,10/1/2018
12420091044,11,2018,23,115,0,DS1,11/1/2018
12420091044,12,2018,20,100,100,DS1,12/1/2018
12420094008,1,2018,35,151,150,DS1,1/1/2018
12420094008,2,2018,27,117,115,DS1,2/1/2018
12420094008,3,2018,29,126,0,DS1,3/1/2018
12420094008,4,2018,37,173,173,DS1,4/1/2018
12420094008,5,2018,26,118,116,DS1,5/1/2018
12420094008,6,2018,30,134,0,DS1,6/1/2018
12420094008,7,2018,31,141,141,DS1,7/1/2018
12420094008,8,2018,NA,NA,NA,DS1,8/1/2018
12420094008,9,2018,32,147,0,DS1,9/1/2018
12420094008,10,2018,29,134,134,DS1,10/1/2018
12420094008,11,2018,34,153,0,DS1,11/1/2018
12420094008,12,2018,37,169,0,DS1,12/1/2018
12740001840,1,2018,80,423,0,DS1,1/1/2018
12740001840,2,2018,80,365,0,DS1,2/1/2018
12740001840,3,2018,NA,NA,NA,DS1,3/1/2018
12740001840,4,2018,NA,NA,NA,DS1,4/1/2018
12740001840,5,2018,315,1108,0,DS1,5/1/2018
12740001840,6,2018,105,468,0,DS1,6/1/2018
12740001840,7,2018,105,477,0,DS1,7/1/2018
12740001840,8,2018,NA,NA,NA,DS1,8/1/2018
12740001840,9,2018,NA,NA,NA,DS1,9/1/2018
12740001840,10,2018,210,891,0,DS1,10/1/2018
12740001840,11,2018,105,405,0,DS1,11/1/2018
12740001840,12,2018,105,409,0,DS1,12/1/2018
12740021605,1,2018,80,309,0,DS1,1/1/2018
12740021605,2,2018,80,318,318,DS1,2/1/2018
12740021605,3,2018,80,298,0,DS1,3/1/2018
12740021605,4,2018,NA,NA,NA,DS1,4/1/2018
12740021605,5,2018,210,604,604,DS1,5/1/2018
12740021605,6,2018,105,298,0,DS1,6/1/2018
12740021605,7,2018,105,302,0,DS1,7/1/2018
12740021605,8,2018,NA,NA,NA,DS1,8/1/2018
12740021605,9,2018,NA,NA,NA,DS1,9/1/2018
12740021605,10,2018,210,635,0,DS1,10/1/2018
12740021605,11,2018,105,320,0,DS1,11/1/2018
12740021605,12,2018,NA,NA,NA,DS1,12/1/2018
12740040915,1,2018,80,413,0,DS1,1/1/2018
12740040915,2,2018,55,266,0,DS1,2/1/2018
12740040915,3,2018,52,258,0,DS1,3/1/2018
12740040915,4,2018,72,422,0,DS1,4/1/2018
12740040915,5,2018,70,325,325,DS1,5/1/2018
12740040915,6,2018,44,201,0,DS1,6/1/2018
12740040915,7,2018,60,264,0,DS1,7/1/2018
12740040915,8,2018,NA,NA,NA,DS1,8/1/2018
12740040915,9,2018,58,263,0,DS1,9/1/2018
12740040915,10,2018,56,258,0,DS1,10/1/2018
12740040915,11,2018,NA,NA,NA,DS1,11/1/2018
12740040915,12,2018,153,728,0,DS1,12/1/2018
12740056970,1,2018,80,298,0,DS1,1/1/2018
12740056970,2,2018,80,298,0,DS1,2/1/2018
12740056970,3,2018,80,298,0,DS1,3/1/2018
12740056970,4,2018,80,298,0,DS1,4/1/2018
12740056970,5,2018,105,302,0,DS1,5/1/2018
12740056970,6,2018,105,306,0,DS1,6/1/2018
12740056970,7,2018,105,311,0,DS1,7/1/2018
12740056970,8,2018,NA,NA,NA,DS1,8/1/2018
12740056970,9,2018,105,342,0,DS1,9/1/2018
12740056970,10,2018,105,324,324,DS1,10/1/2018
12740056970,11,2018,105,298,0,DS1,11/1/2018
12740056970,12,2018,105,302,0,DS1,12/1/2018
1102008502,1,2018,36,142,0,DS1,1/1/2018
1102008502,2,2018,43,170,0,DS1,2/1/2018
1102008502,3,2018,40,158,0,DS1,3/1/2018
1102008502,4,2018,57,237,0,DS1,4/1/2018
1102008502,5,2018,40,163,0,DS1,5/1/2018
1102008502,6,2018,36,145,0,DS1,6/1/2018
1102008502,7,2018,42,169,0,DS1,7/1/2018
1102008502,8,2018,42,169,169,DS1,8/1/2018
1102008502,9,2018,49,196,0,DS1,9/1/2018
1102008502,10,2018,50,200,0,DS1,10/1/2018
1102008502,11,2018,42,168,0,DS1,11/1/2018
1102008502,12,2018,44,176,0,DS1,12/1/2018
1102025873,1,2018,45,169,169,DS1,1/1/2018
1102025873,2,2018,67,108,0,DS1,2/1/2018
1102025873,3,2018,28,125,125,DS1,3/1/2018
1102025873,4,2018,75,295,0,DS1,4/1/2018
1102025873,5,2018,50,194,194,DS1,5/1/2018
1102025873,6,2018,57,216,216,DS1,6/1/2018
1102025873,7,2018,70,260,0,DS1,7/1/2018
1102025873,8,2018,68,256,256,DS1,8/1/2018
1102025873,9,2018,89,325,0,DS1,9/1/2018
1102025873,10,2018,87,331,0,DS1,10/1/2018
1102025873,11,2018,60,235,235,DS1,11/1/2018
1102025873,12,2018,29,130,130,DS1,12/1/2018
1102027080,1,2018,18,86,85,DS1,1/1/2018
1102027080,2,2018,25,118,115,DS1,2/1/2018
1102027080,3,2018,24,111,110,DS1,3/1/2018
1102027080,4,2018,23,116,0,DS1,4/1/2018
1102027080,5,2018,27,131,131,DS1,5/1/2018
1102027080,6,2018,25,118,110,DS1,6/1/2018
1102027080,7,2018,27,125,125,DS1,7/1/2018
1102027080,8,2018,33,153,144,DS1,8/1/2018
1102027080,9,2018,27,124,124,DS1,9/1/2018
1102027080,10,2018,24,110,91,DS1,10/1/2018
1102027080,11,2018,29,131,131,DS1,11/1/2018
1102027080,12,2018,26,118,104,DS1,12/1/2018
1102027576,1,2018,55,209,202,DS1,1/1/2018
1102027576,2,2018,48,182,180,DS1,2/1/2018
1102027576,3,2018,52,197,194,DS1,3/1/2018
1102027576,4,2018,63,255,0,DS1,4/1/2018
1102027576,5,2018,52,205,205,DS1,5/1/2018
1102027576,6,2018,50,194,0,DS1,6/1/2018
1102027576,7,2018,62,239,0,DS1,7/1/2018
1102027576,8,2018,46,177,0,DS1,8/1/2018
1102027576,9,2018,63,247,0,DS1,9/1/2018
1102027576,10,2018,NA,NA,NA,DS1,10/1/2018
1102027576,11,2018,112,430,0,DS1,11/1/2018
1102027576,12,2018,52,199,199,DS1,12/1/2018
10220025887,1,2018,80,298,293,DS1,1/1/2018
10220025887,2,2018,80,298,293,DS1,2/1/2018
10220025887,3,2018,80,298,293,DS1,3/1/2018
10220025887,4,2018,NA,NA,NA,DS1,4/1/2018
10220025887,5,2018,210,595,590,DS1,5/1/2018
10220025887,6,2018,105,298,0,DS1,6/1/2018
10220025887,7,2018,105,302,302,DS1,7/1/2018
10220025887,8,2018,105,298,293,DS1,8/1/2018
10220025887,9,2018,105,298,293,DS1,9/1/2018
10220025887,10,2018,105,298,293,DS1,10/1/2018
10220025887,11,2018,105,298,293,DS1,11/1/2018
10220025887,12,2018,105,298,293,DS1,12/1/2018
10220039595,1,2018,103,308,0,DS1,1/1/2018
10220039595,2,2018,46,182,182,DS1,2/1/2018
10220039595,3,2018,28,119,0,DS1,3/1/2018
10220039595,4,2018,66,272,0,DS1,4/1/2018
10220039595,5,2018,33,150,0,DS1,5/1/2018
10220039595,6,2018,24,116,116,DS1,6/1/2018
10220039595,7,2018,45,184,115,DS1,7/1/2018
10220039595,8,2018,19,104,104,DS1,8/1/2018
10220039595,9,2018,14,87,87,DS1,9/1/2018
10220039595,10,2018,17,95,0,DS1,10/1/2018
10220039595,11,2018,22,112,112,DS1,11/1/2018
10220039595,12,2018,21,107,100,DS1,12/1/2018
10220044727,1,2018,59,244,0,DS1,1/1/2018
10220044727,2,2018,38,182,0,DS1,2/1/2018
10220044727,3,2018,3,59,59,DS1,3/1/2018
10220044727,4,2018,21,114,0,DS1,4/1/2018
10220044727,5,2018,26,125,0,DS1,5/1/2018
10220044727,6,2018,NA,NA,NA,DS1,6/1/2018
10220044727,7,2018,60,267,267,DS1,7/1/2018
10220044727,8,2018,27,121,0,DS1,8/1/2018
10220044727,9,2018,43,175,0,DS1,9/1/2018
10220044727,10,2018,68,258,0,DS1,10/1/2018
10220044727,11,2018,26,150,150,DS1,11/1/2018
10220044727,12,2018,7,63,0,DS1,12/1/2018
10220056088,1,2018,16,87,0,DS1,1/1/2018
10220056088,2,2018,20,101,0,DS1,2/1/2018
10220056088,3,2018,18,91,0,DS1,3/1/2018
10220056088,4,2018,NA,NA,NA,DS1,4/1/2018
10220056088,5,2018,31,186,0,DS1,5/1/2018
10220056088,6,2018,9,72,72,DS1,6/1/2018
10220056088,7,2018,10,78,78,DS1,7/1/2018
